TIME;GEO;CITIZEN;AGE;SEX;UNIT;Value;Flag and Footnotes
2010;Montenegro;Foreign country;Total;Total;Number;;
2010;Montenegro;Foreign country;Total;Males;Number;;
2010;Montenegro;Foreign country;Total;Females;Number;;
2010;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Montenegro;Syria;Total;Total;Number;;
2010;Montenegro;Syria;Total;Males;Number;;
2010;Montenegro;Syria;Total;Females;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2010;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2010;Albania;Foreign country;Total;Total;Number;;
2010;Albania;Foreign country;Total;Males;Number;;
2010;Albania;Foreign country;Total;Females;Number;;
2010;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Albania;Syria;Total;Total;Number;;
2010;Albania;Syria;Total;Males;Number;;
2010;Albania;Syria;Total;Females;Number;;
2010;Turkey;Foreign country;Total;Total;Number;167,344;
2010;Turkey;Foreign country;Total;Males;Number;78,245;
2010;Turkey;Foreign country;Total;Females;Number;89,099;
2010;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Turkey;Syria;Total;Total;Number;;
2010;Turkey;Syria;Total;Males;Number;;
2010;Turkey;Syria;Total;Females;Number;;
2010;Andorra;Foreign country;Total;Total;Number;;
2010;Andorra;Foreign country;Total;Males;Number;;
2010;Andorra;Foreign country;Total;Females;Number;;
2010;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Andorra;Syria;Total;Total;Number;;
2010;Andorra;Syria;Total;Males;Number;;
2010;Andorra;Syria;Total;Females;Number;;
2010;Moldova;Foreign country;Total;Total;Number;;
2010;Moldova;Foreign country;Total;Males;Number;;
2010;Moldova;Foreign country;Total;Females;Number;;
2010;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Moldova;Syria;Total;Total;Number;;
2010;Moldova;Syria;Total;Males;Number;;
2010;Moldova;Syria;Total;Females;Number;;
2010;Ukraine;Foreign country;Total;Total;Number;;
2010;Ukraine;Foreign country;Total;Males;Number;;
2010;Ukraine;Foreign country;Total;Females;Number;;
2010;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Ukraine;Syria;Total;Total;Number;;
2010;Ukraine;Syria;Total;Males;Number;;
2010;Ukraine;Syria;Total;Females;Number;;
2011;Belgium;Foreign country;Total;Total;Number;1,162,608;b
2011;Belgium;Foreign country;Total;Males;Number;596,418;b
2011;Belgium;Foreign country;Total;Females;Number;566.19;b
2011;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Belgium;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Belgium;Syria;Total;Total;Number;2,927;b
2011;Belgium;Syria;Total;Males;Number;1,881;b
2011;Belgium;Syria;Total;Females;Number;1,046;b
2011;Bulgaria;Foreign country;Total;Total;Number;38,815;
2011;Bulgaria;Foreign country;Total;Males;Number;17,431;
2011;Bulgaria;Foreign country;Total;Females;Number;21,384;
2011;Bulgaria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Bulgaria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Bulgaria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Bulgaria;Syria;Total;Total;Number;729;
2011;Bulgaria;Syria;Total;Males;Number;571;
2011;Bulgaria;Syria;Total;Females;Number;158;
2011;Czech Republic;Foreign country;Total;Total;Number;416,737;
2011;Czech Republic;Foreign country;Total;Males;Number;240,304;
2011;Czech Republic;Foreign country;Total;Females;Number;176,433;
2011;Czech Republic;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Czech Republic;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Czech Republic;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Czech Republic;Syria;Total;Total;Number;527;
2011;Czech Republic;Syria;Total;Males;Number;379;
2011;Czech Republic;Syria;Total;Females;Number;148;
2011;Denmark;Foreign country;Total;Total;Number;345,884;
2011;Denmark;Foreign country;Total;Males;Number;169,915;
2011;Denmark;Foreign country;Total;Females;Number;175,969;
2011;Denmark;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Denmark;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Denmark;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Denmark;Syria;Total;Total;Number;1,298;
2011;Denmark;Syria;Total;Males;Number;723;
2011;Denmark;Syria;Total;Females;Number;575;
2011;Germany (until 1990 former territory of the FRG);Foreign country;Total;Total;Number;6,107,216;
2011;Germany (until 1990 former territory of the FRG);Foreign country;Total;Males;Number;3,049,847;
2011;Germany (until 1990 former territory of the FRG);Foreign country;Total;Females;Number;3,057,369;
2011;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Germany (until 1990 former territory of the FRG);Syria;Total;Total;Number;;
2011;Germany (until 1990 former territory of the FRG);Syria;Total;Males;Number;;
2011;Germany (until 1990 former territory of the FRG);Syria;Total;Females;Number;;
2011;Estonia;Foreign country;Total;Total;Number;208,038;b
2011;Estonia;Foreign country;Total;Males;Number;104,858;b
2011;Estonia;Foreign country;Total;Females;Number;103.18;b
2011;Estonia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Estonia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Estonia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Estonia;Syria;Total;Total;Number;;
2011;Estonia;Syria;Total;Males;Number;;
2011;Estonia;Syria;Total;Females;Number;;
2011;Ireland;Foreign country;Total;Total;Number;560,478;
2011;Ireland;Foreign country;Total;Males;Number;279,938;
2011;Ireland;Foreign country;Total;Females;Number;280.54;
2011;Ireland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Ireland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Ireland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Ireland;Syria;Total;Total;Number;221;
2011;Ireland;Syria;Total;Males;Number;133;
2011;Ireland;Syria;Total;Females;Number;88;
2011;Greece;Foreign country;Total;Total;Number;934,395;
2011;Greece;Foreign country;Total;Males;Number;478,015;
2011;Greece;Foreign country;Total;Females;Number;456.38;
2011;Greece;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Greece;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Greece;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Greece;Syria;Total;Total;Number;;
2011;Greece;Syria;Total;Males;Number;;
2011;Greece;Syria;Total;Females;Number;;
2011;Spain;Foreign country;Total;Total;Number;5,312,439;
2011;Spain;Foreign country;Total;Males;Number;2,783,215;
2011;Spain;Foreign country;Total;Females;Number;2,529,224;
2011;Spain;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Spain;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Spain;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Spain;Syria;Total;Total;Number;;
2011;Spain;Syria;Total;Males;Number;;
2011;Spain;Syria;Total;Females;Number;;
2011;France;Foreign country;Total;Total;Number;3,875,096;
2011;France;Foreign country;Total;Males;Number;1,960,508;
2011;France;Foreign country;Total;Females;Number;1,914,588;
2011;France;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;France;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;France;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;France;Syria;Total;Total;Number;;
2011;France;Syria;Total;Males;Number;;
2011;France;Syria;Total;Females;Number;;
2011;Croatia;Foreign country;Total;Total;Number;;
2011;Croatia;Foreign country;Total;Males;Number;;
2011;Croatia;Foreign country;Total;Females;Number;;
2011;Croatia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Croatia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Croatia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Croatia;Syria;Total;Total;Number;;
2011;Croatia;Syria;Total;Males;Number;;
2011;Croatia;Syria;Total;Females;Number;;
2011;Italy;Foreign country;Total;Total;Number;3,879,224;
2011;Italy;Foreign country;Total;Males;Number;1,818,607;
2011;Italy;Foreign country;Total;Females;Number;2,060,617;
2011;Italy;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Italy;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Italy;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Italy;Syria;Total;Total;Number;2.99;
2011;Italy;Syria;Total;Males;Number;1,763;
2011;Italy;Syria;Total;Females;Number;1,227;
2011;Cyprus;Foreign country;Total;Total;Number;167,783;
2011;Cyprus;Foreign country;Total;Males;Number;75,603;
2011;Cyprus;Foreign country;Total;Females;Number;92.18;
2011;Cyprus;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Cyprus;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Cyprus;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Cyprus;Syria;Total;Total;Number;;
2011;Cyprus;Syria;Total;Males;Number;;
2011;Cyprus;Syria;Total;Females;Number;;
2011;Latvia;Foreign country;Total;Total;Number;342,799;
2011;Latvia;Foreign country;Total;Males;Number;159,477;
2011;Latvia;Foreign country;Total;Females;Number;183,322;
2011;Latvia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Latvia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Latvia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Latvia;Syria;Total;Total;Number;;
2011;Latvia;Syria;Total;Males;Number;;
2011;Latvia;Syria;Total;Females;Number;;
2011;Lithuania;Foreign country;Total;Total;Number;24,031;
2011;Lithuania;Foreign country;Total;Males;Number;13,191;
2011;Lithuania;Foreign country;Total;Females;Number;10.84;
2011;Lithuania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Lithuania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Lithuania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Lithuania;Syria;Total;Total;Number;;
2011;Lithuania;Syria;Total;Males;Number;;
2011;Lithuania;Syria;Total;Females;Number;;
2011;Luxembourg;Foreign country;Total;Total;Number;220,705;
2011;Luxembourg;Foreign country;Total;Males;Number;111.8;
2011;Luxembourg;Foreign country;Total;Females;Number;108,905;
2011;Luxembourg;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Luxembourg;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Luxembourg;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Luxembourg;Syria;Total;Total;Number;;
2011;Luxembourg;Syria;Total;Males;Number;;
2011;Luxembourg;Syria;Total;Females;Number;;
2011;Hungary;Foreign country;Total;Total;Number;209,202;
2011;Hungary;Foreign country;Total;Males;Number;111,012;
2011;Hungary;Foreign country;Total;Females;Number;98.19;
2011;Hungary;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Hungary;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Hungary;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Hungary;Syria;Total;Total;Number;818;
2011;Hungary;Syria;Total;Males;Number;578;
2011;Hungary;Syria;Total;Females;Number;240;
2011;Malta;Foreign country;Total;Total;Number;19,139;
2011;Malta;Foreign country;Total;Males;Number;10,008;
2011;Malta;Foreign country;Total;Females;Number;9,131;
2011;Malta;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Malta;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Malta;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Malta;Syria;Total;Total;Number;;
2011;Malta;Syria;Total;Males;Number;;
2011;Malta;Syria;Total;Females;Number;;
2011;Netherlands;Foreign country;Total;Total;Number;673,235;
2011;Netherlands;Foreign country;Total;Males;Number;325,501;
2011;Netherlands;Foreign country;Total;Females;Number;347,734;
2011;Netherlands;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Netherlands;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Netherlands;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Netherlands;Syria;Total;Total;Number;584;
2011;Netherlands;Syria;Total;Males;Number;224;
2011;Netherlands;Syria;Total;Females;Number;360;
2011;Austria;Foreign country;Total;Total;Number;905,435;
2011;Austria;Foreign country;Total;Males;Number;455,593;
2011;Austria;Foreign country;Total;Females;Number;449,842;
2011;Austria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Austria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Austria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Austria;Syria;Total;Total;Number;;
2011;Austria;Syria;Total;Males;Number;;
2011;Austria;Syria;Total;Females;Number;;
2011;Poland;Foreign country;Total;Total;Number;79,338;p
2011;Poland;Foreign country;Total;Males;Number;42,488;p
2011;Poland;Foreign country;Total;Females;Number;36.85;p
2011;Poland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Poland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Poland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Poland;Syria;Total;Total;Number;;
2011;Poland;Syria;Total;Males;Number;;
2011;Poland;Syria;Total;Females;Number;;
2011;Portugal;Foreign country;Total;Total;Number;445,262;
2011;Portugal;Foreign country;Total;Males;Number;225,564;
2011;Portugal;Foreign country;Total;Females;Number;219,698;
2011;Portugal;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Portugal;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Portugal;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Portugal;Syria;Total;Total;Number;25;
2011;Portugal;Syria;Total;Males;Number;9;
2011;Portugal;Syria;Total;Females;Number;16;
2011;Romania;Foreign country;Total;Total;Number;;
2011;Romania;Foreign country;Total;Males;Number;;
2011;Romania;Foreign country;Total;Females;Number;;
2011;Romania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Romania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Romania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Romania;Syria;Total;Total;Number;;
2011;Romania;Syria;Total;Males;Number;;
2011;Romania;Syria;Total;Females;Number;;
2011;Slovenia;Foreign country;Total;Total;Number;82,746;
2011;Slovenia;Foreign country;Total;Males;Number;58,697;
2011;Slovenia;Foreign country;Total;Females;Number;24,049;
2011;Slovenia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Slovenia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Slovenia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Slovenia;Syria;Total;Total;Number;11;
2011;Slovenia;Syria;Total;Males;Number;7;
2011;Slovenia;Syria;Total;Females;Number;4;
2011;Slovakia;Foreign country;Total;Total;Number;67,976;
2011;Slovakia;Foreign country;Total;Males;Number;43,743;
2011;Slovakia;Foreign country;Total;Females;Number;24,233;
2011;Slovakia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Slovakia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Slovakia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Slovakia;Syria;Total;Total;Number;86;
2011;Slovakia;Syria;Total;Males;Number;71;
2011;Slovakia;Syria;Total;Females;Number;15;
2011;Finland;Foreign country;Total;Total;Number;166,627;
2011;Finland;Foreign country;Total;Males;Number;87,894;
2011;Finland;Foreign country;Total;Females;Number;78,733;
2011;Finland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Finland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Finland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Finland;Syria;Total;Total;Number;170;
2011;Finland;Syria;Total;Males;Number;105;
2011;Finland;Syria;Total;Females;Number;65;
2011;Sweden;Foreign country;Total;Total;Number;622,275;
2011;Sweden;Foreign country;Total;Males;Number;322,054;
2011;Sweden;Foreign country;Total;Females;Number;300,221;
2011;Sweden;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Sweden;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Sweden;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Sweden;Syria;Total;Total;Number;4,083;
2011;Sweden;Syria;Total;Males;Number;2,306;
2011;Sweden;Syria;Total;Females;Number;1,777;
2011;United Kingdom;Foreign country;Total;Total;Number;4,546,862;
2011;United Kingdom;Foreign country;Total;Males;Number;2,218,892;
2011;United Kingdom;Foreign country;Total;Females;Number;2,327,970;
2011;United Kingdom;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;United Kingdom;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;United Kingdom;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;United Kingdom;Syria;Total;Total;Number;;
2011;United Kingdom;Syria;Total;Males;Number;;
2011;United Kingdom;Syria;Total;Females;Number;;
2011;Iceland;Foreign country;Total;Total;Number;21,143;
2011;Iceland;Foreign country;Total;Males;Number;11,031;
2011;Iceland;Foreign country;Total;Females;Number;10,112;
2011;Iceland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Iceland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Iceland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Iceland;Syria;Total;Total;Number;3;
2011;Iceland;Syria;Total;Males;Number;2;
2011;Iceland;Syria;Total;Females;Number;1;
2011;Liechtenstein;Foreign country;Total;Total;Number;12,004;
2011;Liechtenstein;Foreign country;Total;Males;Number;6,082;
2011;Liechtenstein;Foreign country;Total;Females;Number;5,922;
2011;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Liechtenstein;Syria;Total;Total;Number;0;
2011;Liechtenstein;Syria;Total;Males;Number;0;
2011;Liechtenstein;Syria;Total;Females;Number;0;
2011;Norway;Foreign country;Total;Total;Number;368,475;
2011;Norway;Foreign country;Total;Males;Number;195,857;
2011;Norway;Foreign country;Total;Females;Number;172,618;
2011;Norway;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Norway;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Norway;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Norway;Syria;Total;Total;Number;434;
2011;Norway;Syria;Total;Males;Number;210;
2011;Norway;Syria;Total;Females;Number;224;
2011;Switzerland;Foreign country;Total;Total;Number;1,765,750;b
2011;Switzerland;Foreign country;Total;Males;Number;937,673;b
2011;Switzerland;Foreign country;Total;Females;Number;828,077;b
2011;Switzerland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Switzerland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Switzerland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Switzerland;Syria;Total;Total;Number;2,165;b
2011;Switzerland;Syria;Total;Males;Number;1,309;b
2011;Switzerland;Syria;Total;Females;Number;856;b
2011;Montenegro;Foreign country;Total;Total;Number;44,324;
2011;Montenegro;Foreign country;Total;Males;Number;18,585;
2011;Montenegro;Foreign country;Total;Females;Number;25,739;
2011;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Montenegro;Syria;Total;Total;Number;3;
2011;Montenegro;Syria;Total;Males;Number;3;
2011;Montenegro;Syria;Total;Females;Number;0;
2011;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2011;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2011;Albania;Foreign country;Total;Total;Number;;
2011;Albania;Foreign country;Total;Males;Number;;
2011;Albania;Foreign country;Total;Females;Number;;
2011;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Albania;Syria;Total;Total;Number;;
2011;Albania;Syria;Total;Males;Number;;
2011;Albania;Syria;Total;Females;Number;;
2011;Turkey;Foreign country;Total;Total;Number;175,384;
2011;Turkey;Foreign country;Total;Males;Number;81,623;
2011;Turkey;Foreign country;Total;Females;Number;93,761;
2011;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Turkey;Syria;Total;Total;Number;2,896;
2011;Turkey;Syria;Total;Males;Number;825;
2011;Turkey;Syria;Total;Females;Number;2,071;
2011;Andorra;Foreign country;Total;Total;Number;;
2011;Andorra;Foreign country;Total;Males;Number;;
2011;Andorra;Foreign country;Total;Females;Number;;
2011;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Andorra;Syria;Total;Total;Number;;
2011;Andorra;Syria;Total;Males;Number;;
2011;Andorra;Syria;Total;Females;Number;;
2011;Moldova;Foreign country;Total;Total;Number;;
2011;Moldova;Foreign country;Total;Males;Number;;
2011;Moldova;Foreign country;Total;Females;Number;;
2011;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Moldova;Syria;Total;Total;Number;;
2011;Moldova;Syria;Total;Males;Number;;
2011;Moldova;Syria;Total;Females;Number;;
2011;Ukraine;Foreign country;Total;Total;Number;;
2011;Ukraine;Foreign country;Total;Males;Number;;
2011;Ukraine;Foreign country;Total;Females;Number;;
2011;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2011;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2011;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2011;Ukraine;Syria;Total;Total;Number;;
2011;Ukraine;Syria;Total;Males;Number;;
2011;Ukraine;Syria;Total;Females;Number;;
2012;Belgium;Foreign country;Total;Total;Number;1,224,904;
2012;Belgium;Foreign country;Total;Males;Number;630.15;
2012;Belgium;Foreign country;Total;Females;Number;594,754;
2012;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Belgium;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Belgium;Syria;Total;Total;Number;3,293;
2012;Belgium;Syria;Total;Males;Number;2,147;
2012;Belgium;Syria;Total;Females;Number;1,146;
2012;Bulgaria;Foreign country;Total;Total;Number;39,432;
2012;Bulgaria;Foreign country;Total;Males;Number;17,698;
2012;Bulgaria;Foreign country;Total;Females;Number;21,734;
2012;Bulgaria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Bulgaria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Bulgaria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Bulgaria;Syria;Total;Total;Number;753;
2012;Bulgaria;Syria;Total;Males;Number;585;
2012;Bulgaria;Syria;Total;Females;Number;168;
2012;Czech Republic;Foreign country;Total;Total;Number;422,966;
2012;Czech Republic;Foreign country;Total;Males;Number;243.36;
2012;Czech Republic;Foreign country;Total;Females;Number;179,606;
2012;Czech Republic;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Czech Republic;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Czech Republic;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Czech Republic;Syria;Total;Total;Number;546;
2012;Czech Republic;Syria;Total;Males;Number;393;
2012;Czech Republic;Syria;Total;Females;Number;153;
2012;Denmark;Foreign country;Total;Total;Number;358,714;
2012;Denmark;Foreign country;Total;Males;Number;176,101;
2012;Denmark;Foreign country;Total;Females;Number;182,613;
2012;Denmark;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Denmark;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Denmark;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Denmark;Syria;Total;Total;Number;1,856;
2012;Denmark;Syria;Total;Males;Number;1,112;
2012;Denmark;Syria;Total;Females;Number;744;
2012;Germany (until 1990 former territory of the FRG);Foreign country;Total;Total;Number;6,342,394;
2012;Germany (until 1990 former territory of the FRG);Foreign country;Total;Males;Number;3,190,685;
2012;Germany (until 1990 former territory of the FRG);Foreign country;Total;Females;Number;3,151,709;
2012;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Germany (until 1990 former territory of the FRG);Syria;Total;Total;Number;30,261;
2012;Germany (until 1990 former territory of the FRG);Syria;Total;Males;Number;16,724;
